season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2017,Nick Battle,Rowan,1,7,3,0,0,0.5,19.2
2017,Nick DePersia,Rowan,1,19,13,6,0,0.509,34.8
2017,Jeff Haddock,Rowan,1,17,2,2,1,0.143,21.1
2017,Gary Carthan,Rowan,1,10,1,1,0,0.129,21.8
2017,Shawn Wilson,Rowan,1,16,6,4,1,0.366,31.3
2017,Ben Hills,Rowan,1,8,2,3,0,0.25,33.6
2017,Teirique Robinson,Rowan,1,14,0,4,0,0.0,25.2
2017,Josh Borrelli,Rowan,1,14,2,1,1,0.205,15.6
2017,Joey Montalvo,Rowan,1,18,5,0,0,0.357,19.9
2017,Reed Rowell,McPherson,1,26,4,6,1,0.5,10.0
2017,Thomas Butler,McPherson,1,22,2,4,0,0.301,14.9
2017,Grant Raleigh,McPherson,1,29,12,4,4,0.524,22.3
2017,Aaron Bachura,McPherson,1,23,9,2,0,0.5,20.3
2017,DeAndre Henson,McPherson,1,19,6,0,1,0.75,13.7
2017,Careino Gurley,McPherson,1,12,5,4,3,0.644,29.8
2017,Brandon Carter,McPherson,1,5,4,1,0,1.0,20.8
2017,Ryan O'Hara,McPherson,1,7,2,2,1,0.333,22.3
2017,Grant Munsen,McPherson,1,2,0,0,0,,0.0
2017,Stefan Krsmanovic,McPherson,1,5,0,0,0,0.0,10.4
2017,Neko Gordon,McPherson,1,2,0,0,1,,0.0
2017,Taylor Ellison,McPherson,1,1,0,0,0,,0.0
2017,Jordan Windholz,McPherson,1,13,6,3,1,0.429,28.0
2017,Garrett Owen,McPherson,1,10,3,1,0,0.75,10.4
2017,Chris Crook,McPherson,1,24,18,2,1,0.551,37.5
2017,Eldridge Mason,Marygrove,3,54,14,10,4,0.335,18.8
2017,Angus Bennett,Marygrove,3,63,8,13,1,0.267,12.3
2017,Nate Taylor,Marygrove,3,68,25,21,2,0.356,29.4
2017,Thomas Simmons,Marygrove,3,46,13,6,2,0.344,22.1
2017,Isaac Gillum,Marygrove,3,59,29,5,4,0.55,27.2
2017,Ta'Kein Dixson,Marygrove,3,80,18,10,7,0.327,18.6
2017,Shaun Phillips,Marygrove,3,30,8,8,0,0.333,16.3
2017,Anthony Martin,Marygrove,3,32,10,4,0,0.437,15.9
2017,Elijah Ingram,Marygrove,3,69,36,18,3,0.567,25.9
2017,James Burton,Marygrove,2,4,0,0,2,0.0,30.9
2017,Cordell DuPree,Marygrove,1,4,0,0,0,,10.4
2017,Darrell Ivy,Marygrove,3,63,19,2,6,0.582,13.8
2017,Jerome Wheeler,Marygrove,3,25,0,4,1,0.0,8.2
2017,Corey Wells,Marygrove,1,3,0,1,0,0.0,13.6
2017,Haneef Britt,Claflin,1,4,0,1,0,0.0,20.7
2017,Austin Lawton,Claflin,1,28,11,7,1,0.396,22.0
2017,DeVante' Anderson,Claflin,1,4,0,0,0,0.0,20.7
2017,Benjamin Williams,Claflin,1,26,11,9,2,0.491,25.8
2017,Triston Thompson,Claflin,1,31,3,3,3,0.307,10.5
2017,Jordan Jones,Claflin,1,14,4,1,0,0.34,20.4
2017,Awwal Reid,Claflin,1,9,5,0,0,0.417,41.5
2017,Ryan McNeill-Moses,Claflin,1,22,4,3,1,0.5,13.2
2017,Timothy Christian II,Claflin,1,4,0,1,0,,0.0
2017,Nikola Drobnjak,Claflin,1,1,0,0,0,,0.0
2017,De'shon Nails,Claflin,1,12,7,1,0,0.438,34.5
2017,Kobie Williams,Claflin,1,7,0,1,0,0.0,5.9
2017,Albert Miller,Claflin,1,7,3,0,0,0.75,23.7
2017,Trevor Dantzler,Claflin,1,13,8,0,0,0.45,28.3
2017,Tyler Thompson,Claflin,1,18,8,1,1,0.84,13.3
2017,Mitchell Finkel,Pomona Pitzer,2,37,11,9,0,0.578,12.2
2017,Jack Gale,Pomona Pitzer,2,54,12,7,5,0.45,16.1
2017,Micah Elan,Pomona Pitzer,2,61,32,7,7,0.603,23.7
2017,Daniel Rosenbaum,Pomona Pitzer,2,61,27,14,8,0.436,27.1
2017,Corbin Koch,Pomona Pitzer,2,44,16,9,3,0.317,29.3
2017,Jack Boyle,Pomona Pitzer,2,29,5,6,1,0.357,11.4
2017,Tommy Kranwinkle,Pomona Pitzer,2,17,3,3,0,0.387,10.8
2017,Glenn Leininger,Pomona Pitzer,2,42,13,5,3,0.509,17.8
2017,Emmett Shepard,Pomona Pitzer,2,2,0,0,0,,0.0
2017,Adam Reese,Pomona Pitzer,2,28,6,1,0,0.436,16.7
2017,Hiawatha Davis,Pomona Pitzer,1,6,0,1,0,0.0,21.3
2017,Matthew Paik,Pomona Pitzer,1,1,0,0,0,,53.2
2017,Sam Glazer,Pomona Pitzer,1,8,0,0,0,,6.7
2017,James Kelbert,Pomona Pitzer,1,10,0,0,0,0.0,26.6
2017,Phillip Crampton,Kenyon,1,21,8,1,2,0.405,25.2
2017,Matt Shifrin,Kenyon,1,24,18,3,3,1.042,19.7
2017,Ethan Shapiro,Kenyon,1,26,7,2,1,0.322,25.5
2017,Bennett Grigull,Kenyon,1,21,3,4,0,0.307,16.7
2017,Alexander Powell,Kenyon,1,26,7,1,2,0.292,22.2
2017,Alex Cate,Kenyon,1,6,0,1,0,0.0,7.4
2017,Ethan Zakarin,Kenyon,1,3,0,0,0,,14.8
2017,Will Sigl,Kenyon,1,14,2,5,0,0.5,12.7
2017,Alex Laub,Kenyon,1,12,2,1,0,0.2,18.5
2017,Ben Stern,Kenyon,1,3,0,1,0,,14.8
2017,Andrew Becil,Kenyon,1,3,0,0,0,0.0,29.7
2017,Carter Powell,Kenyon,1,18,5,1,1,0.363,19.5
2017,Sepehr Agnese,Kenyon,1,1,0,0,0,,0.0
2017,Ryan O'Neil,Kenyon,1,15,7,0,1,0.444,23.4
2017,Liam Ingoglia,Kenyon,1,3,1,0,0,0.266,27.9
2017,Tim Black,Kenyon,1,4,0,0,0,,0.0
2017,Odera Nwobi,Concordia Oregon,1,3,0,0,0,,0.0
2017,Christopher Edward,Concordia Oregon,1,26,12,5,0,0.5,25.2
2017,Drew Martin,Concordia Oregon,1,25,7,6,3,0.252,31.5
2017,Bryan Michaels,Concordia Oregon,1,23,5,2,1,0.265,21.2
2017,Jarrett Gray,Concordia Oregon,1,25,0,3,2,0.0,11.2
2017,Latrell Wilson,Concordia Oregon,1,31,9,4,4,0.605,14.2
2017,Artur Mkrtchyan,Concordia Oregon,1,3,0,2,0,0.0,31.1
2017,Brandon McGurkin,Concordia Oregon,1,7,3,0,0,0.75,13.3
2017,Tre Vance,Concordia Oregon,1,15,8,4,0,0.4,34.3
2017,Dennis Ahana,Concordia Oregon,1,8,0,1,0,0.0,5.8
2017,Jace Cates,Concordia Oregon,1,9,0,1,2,0.0,20.8
2017,Taylor Harris,Concordia Oregon,1,25,9,4,0,0.654,14.7
2017,Jordan Cornelius,Wayne State (NE),1,32,17,4,1,0.773,20.5
2017,Brian Goodwin,Wayne State (NE),1,9,2,1,2,1.0,18.2
2017,Matt Thomas,Wayne State (NE),1,30,17,0,2,0.715,23.4
2017,Vance Janssen,Wayne State (NE),1,29,7,4,5,0.583,15.0
2017,Kendall Jacks,Wayne State (NE),1,36,9,3,4,0.346,22.7
2017,Ben Hoskins,Wayne State (NE),1,4,3,1,0,0.75,27.3
2017,Tony Bonner,Wayne State (NE),1,9,0,3,1,0.0,18.2
2017,Luke TerHark,Wayne State (NE),1,7,0,1,0,,15.6
2017,JJ Zumbrennen,Wayne State (NE),1,11,3,0,0,0.75,9.9
2017,Austin Esters,Wayne State (NE),1,30,14,4,1,0.563,22.6
2017,Tyler Nagy,Wayne State (NE),1,3,0,0,0,,18.2
2017,Riley Farris,Fort Lewis,1,31,19,5,1,0.559,25.7
2017,Rasmus Bach,Fort Lewis,1,35,14,12,4,0.397,24.9
2017,Will Morse,Fort Lewis,1,34,10,5,6,0.556,12.4
2017,Alex Semadeni,Fort Lewis,1,18,2,3,2,0.333,7.8
2017,Joshua Blaylock,Fort Lewis,1,35,19,4,2,0.468,29.9
2017,Dontez Thomas,Fort Lewis,1,8,4,0,0,0.82,14.3
2017,Daniel Hernandez,Fort Lewis,1,15,5,2,0,0.625,15.6
2017,Brandon Book,Fort Lewis,1,4,0,0,0,0.0,11.7
2017,Jalen Terry,Fort Lewis,1,6,2,1,0,0.25,39.0
2017,Kane Martinez,Fort Lewis,1,14,0,2,1,0.0,6.7
2017,Dionne Parks,Selma,2,43,6,13,2,0.322,11.4
2017,Jacquez Fields,Selma,2,32,7,9,0,0.565,8.4
2017,DeVante Brown,Selma,2,65,29,6,3,0.416,27.9
2017,Noah Patterson,Selma,2,66,10,5,2,0.298,18.2
2017,Derrick Jolly,Selma,2,47,16,6,4,0.311,33.9
2017,Benjamin Cross,Selma,2,44,6,9,0,0.375,8.9
2017,Xzavier Thompson,Selma,2,68,23,11,2,0.469,17.5
2017,Jeremy Wooten,Selma,2,30,4,1,1,0.177,25.0
2017,Zaire Lee,Selma,1,5,0,0,0,0.0,25.0
2017,Andrew Myers,Madonna,1,25,11,5,8,0.517,38.5
2017,Chris Dierker,Madonna,1,25,7,3,1,0.494,13.9
2017,Dan Hall,Madonna,1,15,0,1,1,,6.5
2017,Nick Owens,Madonna,1,28,15,1,0,0.682,21.0
2017,Khalil Malone,Madonna,1,21,3,2,2,0.375,14.0
2017,Austin Johnson,Madonna,1,14,4,1,2,0.5,21.0
2017,Jaryd Deakin,Madonna,1,16,6,3,0,1.0,18.4
2017,Clarke Lamb,Madonna,1,20,8,3,0,0.581,16.9
2017,Cheikh Ka,Madonna,1,5,0,0,0,0.0,39.2
2017,Stephan Umfress,Madonna,1,9,0,1,0,0.0,10.9
2017,Caleb Drumm,Madonna,1,10,3,1,1,0.75,14.7
2017,Zel Williams,Madonna,1,12,3,1,1,0.3,28.6
2017,Mike Hollenbeck,Medaille College,1,32,17,7,0,0.428,32.3
2017,Sean Wilson,Medaille College,1,21,8,3,2,0.5,20.3
2017,Meghale Ford,Medaille College,1,30,12,4,2,0.462,22.1
2017,Justice Fagan,Medaille College,1,26,2,1,1,0.2,10.9
2017,Johnathan Belton,Medaille College,1,26,8,2,6,0.269,28.9
2017,Brock Kroening,Medaille College,1,2,0,0,0,0.0,23.6
2017,Matthew Sadowy,Medaille College,1,6,0,0,1,0.0,7.9
2017,Jonathan Smith,Medaille College,1,9,0,1,0,0.0,5.3
2017,Xavier Cisternino,Medaille College,1,2,0,0,0,,0.0
2017,Devon Camel,Medaille College,1,2,0,0,0,0.0,23.6
2017,Colin Gemerek,Medaille College,1,2,0,1,0,0.0,23.6
2017,Joe Piotrowski,Medaille College,1,12,0,2,2,0.0,7.9
2017,Ben Erickson,Medaille College,1,9,0,2,0,0.0,5.3
2017,Brandon Roach,Medaille College,1,13,6,1,0,0.6,18.2
2017,Kirk Hawkins,Medaille College,1,8,3,0,1,0.387,28.8
2017,Zach Hankins,Ferris State,1,19,3,6,0,0.521,9.9
2017,Peter Firlik,Ferris State,1,24,7,3,1,0.394,24.1
2017,Quentin Ruff,Ferris State,1,22,5,1,1,0.282,24.1
2017,Noah King,Ferris State,1,20,6,2,1,0.5,17.0
2017,Drew Cushingberry,Ferris State,1,28,20,1,2,0.683,27.2
2017,De'qavion Johnson,Ferris State,1,4,5,2,0,0.625,60.9
2017,Markese Mayfield,Ferris State,1,15,2,5,1,0.5,16.2
2017,Mory Diane,Ferris State,1,13,2,1,1,0.5,18.7
2017,Cole Walker,Ferris State,1,15,0,3,0,0.0,9.7
2017,Andrew Meacham,Ferris State,1,12,11,1,0,1.1,20.3
2017,Greg Williams,Ferris State,1,15,4,3,1,1.064,15.8
2017,D'angelo Hughes,Ferris State,1,13,2,0,1,0.333,15.0
2017,Josh Clippinger,Messiah,1,15,2,3,0,0.143,30.6
2017,Nate Eberle,Messiah,1,21,0,1,1,0.0,8.2
2017,Luke Cable,Messiah,1,20,5,0,0,0.833,11.5
2017,Neil Murren,Messiah,1,20,8,0,0,0.5,25.8
2017,Matt Hess,Messiah,1,21,4,1,2,0.4,13.7
2017,Josh Darville,Messiah,1,18,2,5,2,0.333,12.7
2017,Ben Kerkeslager,Messiah,1,4,3,0,0,0.5,43.0
2017,Logan Long,Messiah,1,22,11,4,1,1.1,13.0
2017,Rob McWilliams,Messiah,1,16,6,2,2,0.51,21.1
2017,Willie Hope,Messiah,1,6,2,0,0,0.5,19.1
2017,Micah Meredith,Messiah,1,4,0,0,0,0.0,14.3
2017,Colin Sareyka,Messiah,1,12,8,0,0,0.508,37.7
2017,Noah Cable,Messiah,1,3,2,0,0,0.5,38.2
2017,Shane Curry,Messiah,1,1,0,0,0,,0.0
2017,Bj McHenry,Messiah,1,17,6,2,3,0.429,27.0
2017,Davone Daniels,St. Josephs (IND),1,24,14,2,0,0.583,33.3
2017,CJ Hardaway Jr.,St. Josephs (IND),1,21,4,6,6,0.5,12.7
2017,Nick Jeffirs,St. Josephs (IND),1,23,6,4,0,0.366,19.7
2017,Nic Williams,St. Josephs (IND),1,16,17,1,0,1.063,27.7
2017,Eric Gillespie,St. Josephs (IND),1,26,4,3,1,0.333,15.4
2017,Davious Webster,St. Josephs (IND),1,25,3,2,2,0.167,19.5
2017,Isaiah Carpenter,St. Josephs (IND),1,17,5,0,0,0.434,25.5
2017,Kindred Williams,St. Josephs (IND),1,20,2,5,1,0.532,10.8
2017,Michael Moss,St. Josephs (IND),1,3,1,1,0,0.266,27.8
2017,Joe Johnson III,St. Josephs (IND),1,3,0,0,0,0.0,14.8
2017,Nigel Robinson,St. Josephs (IND),1,8,0,0,0,,5.5
2017,Chris Nunn,St. Josephs (IND),1,14,3,4,2,0.436,23.6
2017,Seth Bonifas,Missouri Western,1,22,8,0,0,0.571,17.8
2017,Joe Hamilton,Missouri Western,1,19,0,3,0,0.0,2.9
2017,TJ Evans,Missouri Western,1,30,8,4,1,0.474,19.5
2017,Cole Clearman,Missouri Western,1,40,17,4,3,0.567,25.2
2017,Aaron Emmanuel,Missouri Western,1,30,10,10,4,0.333,37.3
2017,Boris Rajovic,Missouri Western,1,18,6,2,0,0.6,24.9
2017,Beau Baker,Missouri Western,1,27,0,5,3,0.0,4.1
2017,Jason Jones,Missouri Western,1,14,0,1,1,0.0,12.0
2017,Stephen Igbinosa,Austin,1,12,4,5,0,0.5,28.8
2017,Austin Freet,Austin,1,22,8,2,2,0.862,20.9
2017,Austin Wells,Austin,1,16,3,0,1,0.3,24.3
2017,Jeremy Swisher,Austin,1,20,5,4,0,0.434,18.9
2017,Brian Baehl,Austin,1,27,11,2,1,0.564,26.8
2017,JP Feider,Austin,1,19,6,3,0,0.75,9.1
2017,Justin Wade,Austin,1,17,0,3,0,0.0,5.1
2017,John Pass,Austin,1,11,6,2,0,0.676,21.4
2017,Darrion Oliphant,Austin,1,1,0,1,1,,0.0
2017,Logan McClure,Austin,1,1,0,1,0,,0.0
2017,Jacob Nemec,Austin,1,1,2,0,0,1.0,43.3
2017,Jordan Rosinbaum,Austin,1,1,0,0,0,0.0,43.3
2017,Patrick Johnson,Austin,1,11,0,2,1,0.0,15.7
2017,Christian Chiles,Austin,1,7,7,1,1,0.717,36.3
2017,Will Kollet,Austin,1,4,0,0,0,0.0,21.6
2017,Josh Dickerman,Austin,1,13,0,0,0,0.0,13.3
2017,Andres Rivera,Austin,1,13,6,2,2,0.75,26.6
2017,Josh Garrett,Austin,1,4,0,1,1,,10.8
2017,Phillip Cook,New Hope Christian College,1,19,5,8,2,0.239,29.4
2017,Kainoa Petersen,New Hope Christian College,1,22,14,6,1,0.709,24.2
2017,Sasha Lomakin,New Hope Christian College,1,30,0,2,3,0.0,7.5
2017,Steven Shares,New Hope Christian College,1,34,22,1,8,0.503,32.9
2017,Isiah Large,New Hope Christian College,1,36,20,2,2,0.667,18.7
2017,Emerson Hoffman,New Hope Christian College,1,2,0,0,0,0.0,22.5
2017,Josiah Lynch,New Hope Christian College,1,23,10,2,0,0.85,13.4
2017,Jaylen Rose,New Hope Christian College,1,29,8,1,1,0.571,15.5
2017,Andrew Vela,New Hope Christian College,1,5,0,2,0,0.0,18.0
2017,Jared Harrington,Daniel Webster College,1,19,8,1,0,0.5,21.7
2017,Mikol Blake Green,Daniel Webster College,1,19,2,2,0,0.2,19.0
2017,Ray Farmer,Daniel Webster College,1,18,2,1,0,0.125,25.7
2017,Marquise Caudill,Daniel Webster College,1,18,1,5,0,0.073,25.4
2017,Antwaun Boyd,Daniel Webster College,1,20,3,4,0,0.218,28.0
2017,Pha'Rod Goodjohn,Daniel Webster College,1,2,0,0,0,,0.0
2017,Jaquan Harrison,Daniel Webster College,1,17,2,1,0,1.0,15.1
2017,Brandon Kiem,Daniel Webster College,1,2,0,0,0,0.0,25.7
2017,Malik Malcolm,Daniel Webster College,1,5,0,1,0,,0.0
2017,Frank Dempsey,Daniel Webster College,1,2,0,0,0,,0.0
2017,Alex Cruz,Daniel Webster College,1,15,0,0,0,0.0,13.7
2017,Greg Boyd,Daniel Webster College,1,7,0,3,0,,14.7
2017,Tommy Organ,Daniel Webster College,1,19,6,1,0,0.5,24.4
2017,Chase Anderson,Daniel Webster College,1,5,2,0,0,0.5,20.6
2017,Michael Campbell,Daniel Webster College,1,15,0,3,0,0.0,13.7
2017,Angelo Adon,Daniel Webster College,1,17,0,0,0,0.0,21.2
2017,Tyheim Monroe,Cabrini,1,38,17,14,1,0.475,23.8
2017,Deryl Bagwell,Cabrini,1,26,4,3,3,0.154,26.3
2017,Kwame Dokes,Cabrini,1,15,6,3,1,0.564,19.2
2017,Joe Mostardi,Cabrini,1,20,10,1,1,0.625,20.5
2017,Ivan Robinson,Cabrini,1,31,16,3,5,0.667,17.6
2017,Devon Johnson,Cabrini,1,2,0,0,0,,0.0
2017,Devahnte Mosley,Cabrini,1,23,7,1,0,0.509,17.6
2017,Anthony Linder-Creo,Cabrini,1,2,1,1,0,0.568,20.0
2017,Ryan Charity,Cabrini,1,19,3,1,4,0.255,18.9
2017,Kane McGovern,Cabrini,1,22,8,1,1,0.667,14.5
2017,Mike Doyle,Cabrini,1,2,0,0,0,0.0,22.8
2017,Erik Bowen,Grace,1,25,6,1,1,0.304,27.5
2017,Logan Godfrey,Grace,1,28,4,8,0,0.5,7.6
2017,Chad Hoffer,Grace,1,16,7,2,1,0.4,32.6
2017,Stephen Halstead,Grace,1,22,5,0,4,0.5,14.6
2017,Braxton Linville,Grace,1,24,7,2,3,0.643,16.6
2017,Jaret Sons,Grace,1,21,10,4,0,0.506,27.7
2017,Charlie Warner,Grace,1,24,7,3,1,0.47,21.0
2017,John Swanson,Grace,1,6,2,1,0,0.5,17.8
2017,Tim Swanson,Grace,1,2,0,0,0,,0.0
2017,David Holden,Grace,1,2,0,1,0,0.0,26.7
2017,Tre Olive,Grace,1,28,10,4,1,0.672,19.9
2017,Ian Kissell,Grace,1,2,0,0,1,,0.0
2017,Sam Guymon,Marian (IN),1,27,12,6,0,0.636,18.0
2017,Patrick Bell,Marian (IN),1,22,4,6,0,0.291,25.2
2017,Curtis Green,Marian (IN),1,33,4,1,0,0.311,13.3
2017,James Crowley,Marian (IN),1,27,6,2,1,0.429,13.8
2017,Wesley Stowers,Marian (IN),1,33,16,3,5,0.508,27.9
2017,Andrew Jordan,Marian (IN),1,26,13,10,1,0.45,29.5
2017,Trey Patterson,Marian (IN),1,11,4,3,0,1.0,12.7
2017,Jake Mills,Marian (IN),1,21,1,0,2,0.073,15.3
2017,Logan Bullinger,Ottawa (KS),1,26,13,2,1,0.574,22.2
2017,Titus Rice,Ottawa (KS),1,23,6,3,1,0.304,22.5
2017,Kameron Lindsay,Ottawa (KS),1,23,4,4,0,0.269,16.5
2017,Alex Hasty,Ottawa (KS),1,16,2,3,2,0.347,14.8
2017,Hollis Mitchell,Ottawa (KS),1,28,16,7,2,0.68,21.2
2017,Eric Stark,Ottawa (KS),1,11,5,1,1,0.906,10.1
2017,Zachary Brown,Ottawa (KS),1,8,0,1,0,0.0,20.1
2017,Jalen Thompson,Ottawa (KS),1,3,0,0,0,,0.0
2017,Jeremiah Brooks,Ottawa (KS),1,16,5,4,1,0.37,22.0
2017,Hal Tyson,Ottawa (KS),1,3,0,0,0,,0.0
2017,Tag Oldham,Ottawa (KS),1,5,1,1,1,0.102,39.3
2017,Wyatt Newman,Ottawa (KS),1,4,3,0,0,1.5,10.1
2017,Jakob Neidig,Ottawa (KS),1,8,0,3,2,,0.0
2017,Emeka Okoronkwo,Ottawa (KS),1,15,6,3,0,0.347,28.5
2017,Devin Perez,Ottawa (KS),1,11,6,4,0,0.33,33.2
2018,B.J. Maxwell,Abilene Christian,31,308,106,69,20,0.535,18.5
2018,Chase Cobb,Abilene Christian,6,22,2,2,4,0.111,27.7
2018,Kolton Kohl,Abilene Christian,25,105,39,23,3,0.444,24.5
2018,Paul Hiepler,Abilene Christian,4,8,5,3,0,0.833,22.8
2018,Payten Ricks,Abilene Christian,26,586,171,47,44,0.536,16.6
2018,Hayden Howell,Abilene Christian,32,326,122,63,9,0.564,20.7
2018,Trey Lenox,Abilene Christian,29,171,16,22,9,0.36,9.4
2018,Jaren Lewis,Abilene Christian,32,998,422,246,59,0.619,20.7
2018,Jalone Friday,Abilene Christian,32,714,427,162,16,0.547,30.9
2018,Jaylen Franklin,Abilene Christian,32,1027,336,125,142,0.571,18.4
2018,Hayden Farquhar,Abilene Christian,31,300,110,77,11,0.464,22.8
2018,Tevin Foster,Abilene Christian,32,1037,395,99,112,0.566,20.8
2018,Drake Green,Abilene Christian,32,524,132,38,29,0.579,13.2
2018,Isaiah Tripp,Abilene Christian,27,324,76,27,23,0.493,14.1
2018,Keaton Van Soelen,Air Force,28,516,100,79,32,0.484,12.6
2018,Ameka Akaya,Air Force,7,19,5,4,3,0.5,13.9
2018,Chris Joyce,Air Force,10,46,6,7,5,0.203,17.5
2018,Lavelle Scottie,Air Force,31,826,377,136,43,0.543,26.2
2018,Ryan Swan,Air Force,31,657,286,140,42,0.572,22.6
2018,Sid Tomes,Air Force,29,507,136,46,35,0.531,15.4
2018,LeSean Brown,Air Force,14,44,14,3,3,0.445,19.4
2018,Caleb Morris,Air Force,23,278,113,52,20,0.562,21.4
2018,Pervis Louder,Air Force,16,291,101,39,28,0.47,23.1
2018,Charlie O'Briant,Air Force,1,3,4,1,0,1.064,29.2
2018,Bryce Hughes,Air Force,1,3,2,1,0,1.0,15.5
2018,James Edwards,Air Force,1,3,2,0,0,0.5,31.0
2018,Frank Toohey,Air Force,31,426,151,81,26,0.575,19.7
2018,Trevor Lyons,Air Force,31,1012,292,146,102,0.515,17.9
2018,Jacob Van,Air Force,31,481,162,36,35,0.552,19.5
2018,Jonathan DeWane,Air Force,21,110,62,25,6,0.656,24.8
2018,Dane Norman,Air Force,21,133,40,28,5,0.549,18.6
2018,Ryan Manning,Air Force,28,446,175,84,15,0.519,22.4
2018,CJ Siples,Air Force,30,421,96,40,45,0.457,16.4
2018,Kobi Betts,Air Force,1,3,0,1,0,,0.0
2018,Virshon Cotton,Akron,29,595,213,58,51,0.542,21.8
2018,Jaden Sayles,Akron,16,234,82,27,4,0.706,15.2
2018,Torrey Patton,Akron,32,512,107,99,16,0.543,12.0
2018,Marquelle McIntyre,Akron,10,7,2,2,0,1.0,14.9
2018,Emmanuel Olojakpoke,Akron,15,296,94,62,6,0.604,15.1
2018,Eric Parrish,Akron,32,864,278,151,44,0.586,16.8
2018,Daniel Utomi,Akron,32,1104,535,170,60,0.602,23.8
2018,Jimond Ivey,Akron,32,1059,419,183,113,0.525,23.0
2018,Mark Kostelac,Akron,30,370,66,52,9,0.498,13.5
2018,Lucas Smith,Akron,25,284,34,61,8,0.365,10.3
2018,Malcolm Duvivier,Akron,32,1041,456,81,99,0.514,26.6
2018,Craig Eubanks,Akron,6,33,3,7,2,0.3,10.7
2018,Sina Gbadebo,Akron,17,76,7,7,6,0.415,9.2
2018,Brandon Houston,Alabama A&M,11,50,14,4,1,0.426,21.0
2018,Evan Wiley,Alabama A&M,31,792,220,126,28,0.52,16.1
2018,Julian Walters,Alabama A&M,22,672,147,99,80,0.529,14.3
2018,Ryan McLaurin,Alabama A&M,3,12,0,0,0,0.0,26.9
2018,Andre Kennedy,Alabama A&M,29,762,253,171,19,0.516,20.1
2018,Arthur Johnson,Alabama A&M,31,862,347,163,46,0.522,24.4
2018,Jalen Reeder,Alabama A&M,28,473,143,60,23,0.456,20.8
2018,Amari Goulbourne,Alabama A&M,10,207,40,20,24,0.413,15.3
2018,Tracy Burnett,Alabama A&M,25,304,94,52,7,0.433,21.2
2018,Mohamed Sherif,Alabama A&M,22,555,149,89,17,0.418,20.9
2018,De'Ederick Petty,Alabama A&M,29,704,249,61,49,0.468,24.7
2018,Ariston Johnson,Alabama A&M,30,331,41,42,18,0.344,11.9
2018,Marcus Merriweather,Alabama A&M,29,491,176,36,28,0.528,21.1
2018,Terry Ellis Jr,Alabama A&M,1,10,0,0,0,,0.0
2018,Tyler Barnes,Alabama,4,7,0,0,0,0.0,14.2
2018,Galin Smith,Alabama,33,398,93,67,3,0.574,13.2
2018,Herbert Jones,Alabama,35,741,147,121,48,0.451,14.9
2018,John Petty Jr.,Alabama,36,1026,368,92,65,0.553,20.0
2018,Alex Reese,Alabama,32,370,127,89,9,0.511,19.8
2018,Braxton Key,Alabama,26,656,182,138,48,0.498,17.9
2018,Daniel Giddens,Alabama,34,451,144,86,8,0.599,17.3
2018,Dazon Ingram,Alabama,35,1007,341,200,92,0.545,19.6
2018,Donta Hall,Alabama,34,806,362,224,20,0.708,18.7
2018,Lawson Schaffer,Alabama,14,56,8,0,13,0.364,17.2
2018,Avery Johnson Jr.,Alabama,34,488,154,39,27,0.479,18.5
2018,Riley Norris,Alabama,9,166,43,22,6,0.531,13.5
2018,Landon Fuller,Alabama,2,5,3,0,0,1.5,9.5
2018,Collin Sexton,Alabama,33,987,632,124,119,0.576,32.9
2018,Reginald Gee,Alabama State,31,931,483,144,30,0.58,24.3
2018,Jacoby Ross,Alabama State,26,644,321,47,59,0.558,25.3
2018,Tobi Ewuosho,Alabama State,30,660,181,128,43,0.487,17.3
2018,Austin Rogers,Alabama State,21,235,50,37,14,0.502,13.3
2018,Branden Johnson,Alabama State,31,753,238,212,8,0.591,15.4
2018,Gene Davis,Alabama State,31,567,125,47,67,0.456,17.5
2018,Fausto Pichardo,Alabama State,28,423,125,106,12,0.503,18.0
2018,Ed Jones,Alabama State,28,570,177,93,5,0.47,18.5
2018,Fredens Deneus,Alabama State,17,78,22,17,3,0.412,20.2
2018,Marice Wright,Alabama State,20,129,27,37,2,0.398,15.5
2018,Micah Johnson,Alabama State,7,30,6,5,3,0.3,28.6
2018,Steve Rogers,Alabama State,20,218,52,16,9,0.412,15.3
2018,Terrance LeFlore,Alabama State,31,547,155,60,52,0.357,23.0
2018,Demetrius Houston,Alabama State,2,0,0,0,0,0.0,
2018,Rodney Simeon,Alabama State,23,440,167,44,6,0.464,23.1
2018,Troymain Crosby,Alcorn State,32,622,238,138,22,0.508,24.5
2018,Kobe Wilson,Alcorn State,27,209,26,51,8,0.363,10.8
2018,Devon Brewer,Alcorn State,31,717,182,129,25,0.55,15.1
2018,Maurice Howard,Alcorn State,32,891,331,79,64,0.508,21.5
2018,Yalen Reed,Alcorn State,28,589,172,133,28,0.559,15.8
2018,Tyler Carter,Alcorn State,32,505,118,112,22,0.486,15.2
2018,Khari Jabriel Allen,Alcorn State,5,88,24,5,3,0.419,21.8
2018,TyQuaylon Smith,Alcorn State,20,112,20,16,2,0.585,11.2
2018,Reginal Johnson,Alcorn State,8,184,98,34,9,0.527,26.2
2018,Dante Sterling,Alcorn State,32,867,377,105,48,0.545,24.0
2018,A.J. Mosby,Alcorn State,32,1030,485,150,124,0.622,22.2
